"organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"Kenai Watershed Forum","KENAI_WQX-10000029_2006-04-25_11:17:00",2006-04-25,11:17:00,"AKDT","KENAI_WQX-10000029","Calcium",6.71,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000031_07/18/2000_11:40:00",2000-07-18,11:40:00,"AKDT","KENAI_WQX-10000031","Inorganic nitrogen (nitrate and nitrite)",0.2,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2006-04-25_11:17:00",2006-04-25,11:17:00,"AKDT","KENAI_WQX-10000029","pH",6.5,"None","Final","Actual","150.1","USEPA","pH","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_07/17/2007_09:56:00",2007-07-17,09:56:00,"AKDT","KENAI_WQX-10000029","Chromium",0.579,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_04/26/2005_11:30:00",2005-04-26,11:30:00,"AKDT","KENAI_WQX-10000029","pH",7.01,"None","Final","Actual","150.1","USEPA","pH","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_07/17/2007_09:56:00",2007-07-17,09:56:00,"AKDT","KENAI_WQX-10000029","Iron",3.88,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_04/27/2004_12:05:00",2004-04-27,12:05:00,"AKDT","KENAI_WQX-10000029","Inorganic nitrogen (nitrate and nitrite)",0.159,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_2009-07-21_09:41:00",2009-07-21,09:41:00,"AKDT","KENAI_WQX-10000029","Fecal Coliform",16,"cfu/100ml","Final","Actual","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_07/20/2004_10:31:00",2004-07-20,10:31:00,"AKDT","KENAI_WQX-10000029","Chromium",3.33,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2011-04-26_10:41:00",2011-04-26,10:41:00,"AKDT","KENAI_WQX-10000029","Inorganic nitrogen (nitrate and nitrite)",0.196,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_2006-04-25_11:17:00",2006-04-25,11:17:00,"AKDT","KENAI_WQX-10000029","Turbidity",2.48,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_2012/07/31_09:28:00",2012-07-31,09:28:00,"AKDT","KENAI_WQX-10000029","Phosphorus",0.069,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_04/27/2004_12:05:00",2004-04-27,12:05:00,"AKDT","KENAI_WQX-10000029","Specific conductance",51.4,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000031_07/17/2007_10:15:00",2007-07-17,10:15:00,"AKDT","KENAI_WQX-10000031","Inorganic nitrogen (nitrate and nitrite)",0.272,"mg/l","Final","Actual","4500-NO3(E)","APHA","4500 NO3 E  ~ Nitrate in Water- Cadmium Reduction","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2009-04-28_11:28:00",2009-04-28,11:28:00,"AKDT","KENAI_WQX-10000029","Copper",0.558,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000031_07/17/2007_10:15:00",2007-07-17,10:15:00,"AKDT","KENAI_WQX-10000031","Iron",0.25,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2006-07-25_09:08:00",2006-07-25,09:08:00,"AKDT","KENAI_WQX-10000029","Phosphorus",0.57,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_05/01/2007_11:53:00",2007-05-01,11:53:00,"AKDT","KENAI_WQX-10000029","Turbidity",3.8,"NTU","Final","Actual","8195","HACH","Determination of Turbidity","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_2006-07-25_09:08:00",2006-07-25,09:08:00,"AKDT","KENAI_WQX-10000029","pH",7.28,"None","Final","Actual","150.1","USEPA","pH","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2012/07/31_09:28:00",2012-07-31,09:28:00,"AKDT","KENAI_WQX-10000029","Magnesium",1.09,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_07/16/2002_11:53:00",2002-07-16,11:53:00,"AKDT","KENAI_WQX-10000029","Specific conductance",65,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000029_2012-05-01_10:20",2012-05-01,10:20:00,"AKDT","KENAI_WQX-10000029","Arsenic",1.22,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000029_07/16/2002_11:53:00",2002-07-16,11:53:00,"AKDT","KENAI_WQX-10000029","Toluene",0.82,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_2012-05-01_11:38",2012-05-01,11:38:00,"AKDT","KENAI_WQX-10000022","Zinc",94.6,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000023_07/17/2007_13:40:00",2007-07-17,13:40:00,"AKDT","KENAI_WQX-10000023","Fecal Coliform",3,"cfu/100ml","Final","Actual","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_2009-07-21_12:45:00",2009-07-21,12:45:00,"AKDT","KENAI_WQX-10000022","Calcium",21,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_04/27/2004_09:30:00",2004-04-27,09:30:00,"AKDT","KENAI_WQX-10000022","Magnesium",2.45,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000023_07/18/2000_09:00:00",2000-07-18,09:00:00,"AKDT","KENAI_WQX-10000023","Iron",1.19,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000023_07/16/2002_13:25:00",2002-07-16,13:25:00,"AKDT","KENAI_WQX-10000023","Total suspended solids",3.3,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_07/17/2007_12:28:00",2007-07-17,12:28:00,"AKDT","KENAI_WQX-10000022","Iron",1.2,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_07/22/2003_09:00:00",2003-07-22,09:00:00,"AKDT","KENAI_WQX-10000022","Calcium",22,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_07/22/2003_09:00:00",2003-07-22,09:00:00,"AKDT","KENAI_WQX-10000022","Iron",0.59,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000022_07/17/2007_12:29:00",2007-07-17,12:29:00,"AKDT","KENAI_WQX-10000022","Fecal Coliform",260,"cfu/100ml","Final","Actual","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_13:50:00",2007-07-24,13:50:00,"AKDT","KENAI_WQX-10000066","Toluene",8.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_07/17/2007_12:24:00",2007-07-17,12:24:00,"AKDT","KENAI_WQX-10000002","Fecal Coliform",33,"cfu/100ml","Final","Actual","9222D","APHA","9222 D ~ Membrane filtration test for fecal coliforms","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_22:05:00",2008-07-19,22:05:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",1.1,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_13:59:00",2009-07-21,13:59:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",3.21,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_20:55:00",2008-07-20,20:55:00,"AKDT","KENAI_WQX-10000066","m,p-Xylene",0.7,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_21:55:00",2004-07-24,21:55:00,"AKDT","KENAI_WQX-10000066","Ethylbenzene",0.98,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_2012/07/31_09:05:00",2012-07-31,09:05:00,"AKDT","KENAI_WQX-10000002","Iron",4.28,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_19:03:00",2007-07-24,19:03:00,"AKDT","KENAI_WQX-10000066","o-Xylene",0.89,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_21:40:00",2007-07-24,21:40:00,"AKDT","KENAI_WQX-10000066","m,p-Xylene",4.2,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_14:05:00",2008-07-22,14:05:00,"AKDT","KENAI_WQX-10000066","Toluene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/14/2004_10:02:00",2004-07-14,10:02:00,"AKDT","KENAI_WQX-10000066","Toluene",3.9,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_07/17/2007_11:30:00",2007-07-17,11:30:00,"AKDT","KENAI_WQX-10000002","Benzene, toluene, ethyl benzene, xylenes mix",2.2,"ug/l","Final","Calculated","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_14:30:00",2008-07-20,14:30:00,"AKDT","KENAI_WQX-10000066","Benzene",0.87,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_2009-04-28_11:35:00",2009-04-28,11:35:00,"AKDT","KENAI_WQX-10000002","Magnesium",141,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000002_2012/07/31_09:05:00",2012-07-31,09:05:00,"AKDT","KENAI_WQX-10000002","pH",7.45,"None","Final","Actual","150.1","USEPA","pH","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_04/26/2005_11:10:00",2005-04-26,11:10:00,"AKDT","KENAI_WQX-10000002","Phosphorus",0.89,"mg/l","Final","Actual","4500-P-E","APHA","4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_8:05:00",2008-07-19,08:05:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",0.69,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_00:30:00",2004-07-25,00:30:00,"AKDT","KENAI_WQX-10000066","Ethylbenzene",0.51,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000002_07/16/2002_13:45:00",2002-07-16,13:45:00,"AKDT","KENAI_WQX-10000002","Specific conductance",850.4,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_8:37:00",2008-07-19,08:37:00,"AKDT","KENAI_WQX-10000066","m,p-Xylene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_17:56:00",2009-07-21,17:56:00,"AKDT","KENAI_WQX-10000066","Benzene",0.75,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_11:59:00",2009-07-21,11:59:00,"AKDT","KENAI_WQX-10000066","Benzene, toluene, ethyl benzene, xylenes mix",2.23,"ug/l","Final","Calculated","624","USEPA","Purgeable Organics in Wastewater","KBX","m","01.5","KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000008_2001-07-24_13:37:00",2001-07-24,13:37:00,"AKDT","KENAI_WQX-10000008","Zinc",46.3,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000008_07/17/2007_09:50:00",2007-07-17,09:50:00,"AKDT","KENAI_WQX-10000008","Specific conductance",438,"uS/cm","Final","Actual","8160","HACH","Conductivity in Water by Direct Measurement","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"Kenai Watershed Forum","KENAI_WQX-10000008_04/22/2008_09:20:00",2008-04-22,09:20:00,"AKST","KENAI_WQX-10000008","pH",7.13,"None","Final","Actual","150.1","USEPA","pH","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000008_2013/05/07_10:20",2013-05-07,10:20:00,"AKDT","KENAI_WQX-10000008","Total suspended solids",17,"mg/l","Final","Actual","2540-D","APHA","2540 D ~ Total Suspended Solids in Water","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"Kenai Watershed Forum","KENAI_WQX-10000008_2011-04-26_10:00:00",2011-04-26,10:00:00,"AKDT","KENAI_WQX-10000008","Lead",0.301,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
